InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
560885,22096,PINK PAISLEY SQUARE TISSUE BOX ,36,2011-07-21 16:20:00,0.39,16188.0,United Kingdom,14.040000000000001
545699,22219,LOVEBIRD HANGING DECORATION WHITE ,4,2011-03-06 14:50:00,0.85,15572.0,United Kingdom,3.4
541239,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,4,2011-01-16 10:56:00,2.55,16401.0,United Kingdom,10.2
556491,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2011-06-12 14:15:00,1.65,16794.0,United Kingdom,1.65
536857,85049E,SCANDINAVIAN REDS RIBBONS,3,2010-12-03 10:33:00,1.25,16883.0,United Kingdom,3.75
561236,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2011-07-26 10:27:00,0.79,15159.0,United Kingdom,18.96
577058,23202,JUMBO BAG VINTAGE LEAF,3,2011-11-17 14:29:00,2.08,18122.0,United Kingdom,6.24
559477,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-07-08 13:44:00,2.95,14315.0,United Kingdom,17.700000000000003
543094,21931,JUMBO STORAGE BAG SUKI,5,2011-02-03 11:28:00,1.95,16030.0,United Kingdom,9.75
569739,22121,NOEL WOODEN BLOCK LETTERS ,3,2011-10-06 10:48:00,5.95,14911.0,EIRE,17.85
569651,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2011-10-05 12:49:00,3.25,14534.0,United Kingdom,6.5
553556,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-05-17 16:48:00,0.55,17530.0,United Kingdom,2.2
540566,22090,PAPER BUNTING RETROSPOT,1,2011-01-10 10:58:00,2.95,17811.0,United Kingdom,2.95
550775,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-04-20 13:18:00,1.69,15805.0,United Kingdom,20.28
581149,23323,WHITE WICKER STAR ,1,2011-12-07 14:12:00,2.1,15471.0,United Kingdom,2.1
542893,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2011-02-01 13:36:00,3.95,18202.0,United Kingdom,31.6
562204,20982,12 PENCILS TALL TUBE SKULLS,1,2011-08-03 12:54:00,0.85,16324.0,United Kingdom,0.85
556184,21155,RED RETROSPOT PEG BAG,6,2011-06-09 11:39:00,2.55,16592.0,United Kingdom,15.299999999999999
553369,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-05-16 14:30:00,2.55,15044.0,United Kingdom,15.299999999999999
539282,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-16 15:45:00,2.95,16770.0,United Kingdom,35.400000000000006
568680,47566,PARTY BUNTING,4,2011-09-28 14:10:00,4.95,18265.0,United Kingdom,19.8
C555935,23208,LUNCH BAG VINTAGE LEAF DESIGN,-10,2011-06-08 09:14:00,1.65,12567.0,France,-16.5
572327,22619,SET OF 6 SOLDIER SKITTLES,12,2011-10-24 10:08:00,3.75,15277.0,United Kingdom,45.0
577723,84989A,75 GREEN FAIRY CAKE CASES,1,2011-11-21 12:36:00,0.55,16713.0,United Kingdom,0.55
565916,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-07 16:00:00,0.83,14156.0,EIRE,6.64
580727,22547,MINI JIGSAW DINOSAUR ,1,2011-12-05 17:17:00,0.83,14096.0,United Kingdom,0.83
580908,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2011-12-06 13:20:00,9.95,16495.0,United Kingdom,9.95
578781,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-11-25 11:54:00,0.85,15872.0,United Kingdom,0.85
574033,22867,HAND WARMER BIRD DESIGN,12,2011-11-02 12:44:00,2.1,16558.0,United Kingdom,25.200000000000003
549573,21175,GIN + TONIC DIET METAL SIGN,3,2011-04-10 16:01:00,2.55,14504.0,United Kingdom,7.6499999999999995
556829,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-06-15 10:51:00,0.39,12809.0,Portugal,4.68
557958,23292,SPACEBOY CHILDRENS CUP,8,2011-06-23 19:27:00,1.25,16161.0,United Kingdom,10.0
546003,22691,DOORMAT WELCOME SUNRISE,2,2011-03-08 15:07:00,7.95,16712.0,United Kingdom,15.9
553166,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-05-13 16:14:00,35.95,17655.0,United Kingdom,35.95
552883,23007, SPACEBOY BABY GIFT SET,6,2011-05-12 10:13:00,14.95,14646.0,Netherlands,89.69999999999999
550606,47593B,SCOTTIE DOGS BABY BIB,96,2011-04-19 12:08:00,0.39,12594.0,Italy,37.44
562593,23323,WHITE WICKER STAR ,3,2011-08-07 15:43:00,2.1,16549.0,United Kingdom,6.300000000000001
550662,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,24,2011-04-20 09:29:00,0.85,15078.0,United Kingdom,20.4
558768,21755,LOVE BUILDING BLOCK WORD,1,2011-07-03 13:33:00,5.95,15952.0,United Kingdom,5.95
548649,21155,RED RETROSPOT PEG BAG,100,2011-04-01 13:21:00,2.1,18179.0,United Kingdom,210.0
549831,16156S,WRAP PINK FAIRY CAKES ,25,2011-04-12 13:10:00,0.42,14844.0,United Kingdom,10.5
545602,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,27,2011-03-04 11:49:00,0.95,17315.0,United Kingdom,25.65
552547,22382,LUNCH BAG SPACEBOY DESIGN ,30,2011-05-10 10:34:00,1.65,13098.0,United Kingdom,49.5
567197,22423,REGENCY CAKESTAND 3 TIER,2,2011-09-19 10:10:00,12.75,14934.0,Channel Islands,25.5
573347,85032B,BLOSSOM IMAGES GIFT WRAP SET,3,2011-10-30 12:26:00,0.65,13137.0,United Kingdom,1.9500000000000002
564554,84251B,"GREETING CARD, STICKY GORDON",12,2011-08-25 19:39:00,0.19,17189.0,United Kingdom,2.2800000000000002
542276,22588,CARD HOLDER GINGHAM HEART,12,2011-01-27 10:19:00,2.55,12764.0,Lebanon,30.599999999999998
564967,23084,RABBIT NIGHT LIGHT,6,2011-08-31 15:13:00,2.08,17659.0,United Kingdom,12.48
553691,21211,SET OF 72 SKULL PAPER  DOILIES,1,2011-05-18 14:08:00,1.45,15311.0,United Kingdom,1.45
578521,23333,IVORY WICKER HEART MEDIUM,1,2011-11-24 14:06:00,1.25,17812.0,United Kingdom,1.25
562950,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-08-11 09:56:00,0.85,15608.0,United Kingdom,10.2
553891,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,2011-05-19 16:47:00,0.72,16839.0,United Kingdom,103.67999999999999
572290,22633,HAND WARMER UNION JACK,4,2011-10-23 12:46:00,2.1,14800.0,United Kingdom,8.4
566554,22383,LUNCH BAG SUKI DESIGN ,10,2011-09-13 11:39:00,1.65,13136.0,United Kingdom,16.5
539474,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2010-12-19 14:27:00,2.95,15581.0,United Kingdom,2.95
563565,23241,TREASURE TIN GYMKHANA DESIGN,3,2011-08-17 14:22:00,2.08,17338.0,United Kingdom,6.24
547664,37340,MULTICOLOUR SPRING FLOWER MUG,12,2011-03-24 13:16:00,0.39,13069.0,United Kingdom,4.68
562841,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-08-09 16:42:00,3.75,17675.0,United Kingdom,15.0
578850,22667,RECIPE BOX RETROSPOT ,2,2011-11-27 10:47:00,2.95,13571.0,United Kingdom,5.9
577791,21889,WOODEN BOX OF DOMINOES,12,2011-11-21 16:36:00,1.25,17100.0,United Kingdom,15.0
544301,21067,VINTAGE RED TEATIME MUG,2,2011-02-17 12:59:00,1.25,14606.0,United Kingdom,2.5
546979,21078,SET/20 STRAWBERRY PAPER NAPKINS ,96,2011-03-18 12:18:00,0.72,16256.0,United Kingdom,69.12
541244,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2,2011-01-16 12:35:00,2.1,15535.0,United Kingdom,4.2
543161,22786,CUSHION COVER PINK UNION JACK,2,2011-02-03 17:01:00,5.95,14497.0,United Kingdom,11.9
573314,22526,WHEELBARROW FOR CHILDREN ,1,2011-10-28 17:26:00,12.75,16987.0,United Kingdom,12.75
579062,23206,LUNCH BAG APPLE DESIGN,10,2011-11-28 10:29:00,1.65,17651.0,United Kingdom,16.5
546560,21172,PARTY METAL SIGN ,50,2011-03-15 10:26:00,1.25,12931.0,United Kingdom,62.5
549577,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-04-11 08:16:00,1.25,14286.0,United Kingdom,15.0
537852,82600,NO SINGING METAL SIGN,60,2010-12-08 15:56:00,1.69,17340.0,United Kingdom,101.39999999999999
559125,23292,SPACEBOY CHILDRENS CUP,8,2011-07-06 12:32:00,1.25,13985.0,United Kingdom,10.0
545523,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-03 12:41:00,0.95,14524.0,United Kingdom,0.95
579461,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2011-11-29 14:42:00,4.25,15615.0,United Kingdom,102.0
572073,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-10-20 13:46:00,9.95,13263.0,United Kingdom,9.95
572925,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-10-27 09:18:00,25.0,12523.0,France,25.0
549121,21770,OPEN CLOSED METAL SIGN,1,2011-04-06 13:33:00,4.95,17140.0,United Kingdom,4.95
538312,21733,RED HANGING HEART T-LIGHT HOLDER,5,2010-12-10 13:48:00,2.95,16727.0,United Kingdom,14.75
559106,79321,CHILLI LIGHTS,3,2011-07-06 11:10:00,5.75,15889.0,United Kingdom,17.25
567505,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-09-20 14:34:00,3.75,12352.0,Norway,15.0
570679,22493,PAINT YOUR OWN CANVAS SET,12,2011-10-11 15:26:00,1.65,17769.0,United Kingdom,19.799999999999997
C554300,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-05-23 14:33:00,8.95,13455.0,United Kingdom,-8.95
551527,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-05-01 12:41:00,1.95,14395.0,United Kingdom,1.95
576880,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-16 17:03:00,0.42,14911.0,EIRE,10.5
559120,22900,SET 2 TEA TOWELS I LOVE LONDON ,2,2011-07-06 12:18:00,3.25,16393.0,United Kingdom,6.5
560895,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-07-21 17:12:00,0.55,13089.0,United Kingdom,13.200000000000001
562688,22429,ENAMEL MEASURING JUG CREAM,2,2011-08-08 13:53:00,4.25,13869.0,United Kingdom,8.5
571559,23342,MINT DINER WALL CLOCK,2,2011-10-18 09:32:00,8.5,14911.0,EIRE,17.0
539217,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-12-16 12:46:00,1.25,15394.0,United Kingdom,15.0
554271,47590B,PINK HAPPY BIRTHDAY BUNTING,50,2011-05-23 13:06:00,4.65,16422.0,United Kingdom,232.50000000000003
573132,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-27 16:55:00,0.39,15189.0,United Kingdom,9.36
543055,22781,GUMBALL MAGAZINE RACK,2,2011-02-03 10:41:00,7.65,12502.0,Spain,15.3
577514,23489,VINTAGE BELLS GARLAND,6,2011-11-20 13:00:00,2.89,16212.0,United Kingdom,17.34
570488,20655,QUEEN OF SKIES LUGGAGE TAG,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46
573359,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-30 12:48:00,0.95,14178.0,United Kingdom,1.9
572853,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-10-26 12:28:00,4.25,17712.0,United Kingdom,17.0
574043,22188,BLACK HEART CARD HOLDER,3,2011-11-02 13:13:00,3.95,16367.0,United Kingdom,11.850000000000001
549570,20724,RED RETROSPOT CHARLOTTE BAG,3,2011-04-10 15:19:00,0.85,17550.0,United Kingdom,2.55
537843,22778,GLASS CLOCHE SMALL,4,2010-12-08 15:16:00,3.95,15713.0,United Kingdom,15.8
562541,22189,CREAM HEART CARD HOLDER,48,2011-08-05 15:39:00,2.31,18102.0,United Kingdom,110.88
547548,84531A,PINK KNITTED EGG COSY,4,2011-03-23 15:37:00,0.39,15644.0,United Kingdom,1.56
C549051,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,2011-04-06 10:17:00,16.95,14747.0,United Kingdom,-33.9
543740,22262,FELT EGG COSY CHICKEN,2,2011-02-11 13:36:00,0.85,15311.0,United Kingdom,1.7
547649,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-03-24 12:02:00,1.45,18118.0,United Kingdom,2.9
562908,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,32,2011-08-10 12:48:00,2.55,16839.0,United Kingdom,81.6
555731,48194,DOORMAT HEARTS,2,2011-06-07 07:49:00,7.95,16655.0,United Kingdom,15.9
571831,23080,RED METAL BOX TOP SECRET,4,2011-10-19 12:01:00,8.25,16979.0,United Kingdom,33.0
558538,23207,LUNCH BAG ALPHABET DESIGN,2,2011-06-30 12:12:00,1.65,15005.0,United Kingdom,3.3
550900,22432,WATERING CAN PINK BUNNY,12,2011-04-21 12:11:00,1.95,16553.0,United Kingdom,23.4
570288,22632,HAND WARMER RED RETROSPOT,2,2011-10-10 11:47:00,2.1,16960.0,United Kingdom,4.2
580664,21592,RETROSPOT CIGAR BOX MATCHES ,24,2011-12-05 14:03:00,0.39,15097.0,United Kingdom,9.36
572066,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-10-20 13:07:00,4.15,15159.0,United Kingdom,24.900000000000002
538900,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2010-12-15 09:51:00,3.75,13078.0,United Kingdom,15.0
546386,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-11 13:31:00,2.95,14312.0,United Kingdom,17.700000000000003
562085,23345, DOLLY GIRL BEAKER,12,2011-08-02 12:27:00,1.25,15228.0,United Kingdom,15.0
571901,22503,CABIN BAG VINTAGE PAISLEY,3,2011-10-19 14:36:00,29.95,12757.0,Portugal,89.85
546423,22760,"TRAY, BREAKFAST IN BED",1,2011-03-13 12:39:00,12.75,14502.0,United Kingdom,12.75
563216,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-08-14 13:14:00,1.65,17841.0,United Kingdom,1.65
571221,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,5,2011-10-14 13:35:00,3.75,16416.0,United Kingdom,18.75
540260,85014B,RED RETROSPOT UMBRELLA,6,2011-01-06 09:40:00,5.95,13097.0,United Kingdom,35.7
565926,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-09-08 10:02:00,2.55,13305.0,United Kingdom,15.299999999999999
567186,21988,PACK OF 6 SKULL PAPER PLATES,2,2011-09-18 16:04:00,0.85,17073.0,United Kingdom,1.7
574933,22568,FELTCRAFT CUSHION OWL,4,2011-11-07 16:49:00,3.75,18150.0,United Kingdom,15.0
540278,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2011-01-06 12:31:00,1.65,15719.0,United Kingdom,6.6
546862,82581,TOILET METAL SIGN,12,2011-03-17 15:34:00,0.55,16216.0,United Kingdom,6.6000000000000005
578485,20725,LUNCH BAG RED RETROSPOT,10,2011-11-24 12:52:00,1.65,12921.0,United Kingdom,16.5
574034,22695,WICKER WREATH SMALL,6,2011-11-02 12:45:00,1.45,17841.0,United Kingdom,8.7
549789,22712,CARD DOLLY GIRL ,12,2011-04-12 12:00:00,0.42,17160.0,United Kingdom,5.04
547504,22908,PACK OF 20 NAPKINS RED APPLES,60,2011-03-23 13:33:00,0.85,12683.0,France,51.0
548552,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2011-04-01 09:06:00,8.5,17613.0,United Kingdom,17.0
568654,22776,SWEETHEART 3 TIER CAKE STAND ,2,2011-09-28 12:20:00,9.95,14911.0,EIRE,19.9
548451,22971,QUEENS GUARD COFFEE MUG,1,2011-03-31 11:25:00,2.55,17365.0,United Kingdom,2.55
550964,23154,SET OF 4 JAM JAR MAGNETS,12,2011-04-21 16:48:00,2.08,15856.0,United Kingdom,24.96
537254,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2010-12-06 11:01:00,2.95,15898.0,United Kingdom,5.9
559307,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-07-07 13:02:00,2.95,15356.0,United Kingdom,5.9
577794,85049G,CHOCOLATE BOX RIBBONS ,1,2011-11-21 16:48:00,1.25,14030.0,United Kingdom,1.25
558638,23163,REGENCY SUGAR TONGS,8,2011-07-01 08:16:00,2.49,16317.0,United Kingdom,19.92
554981,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-05-29 12:06:00,1.65,17613.0,United Kingdom,16.5
549910,23194,GYMKHANA TREASURE BOOK BOX,1,2011-04-12 17:12:00,2.25,16697.0,United Kingdom,2.25
574707,23298,SPOTTY BUNTING,3,2011-11-06 14:08:00,4.95,17107.0,United Kingdom,14.850000000000001
566969,85015,SET OF 12  VINTAGE POSTCARD SET,24,2011-09-15 19:36:00,0.65,15205.0,United Kingdom,15.600000000000001
547896,22088,PAPER BUNTING COLOURED LACE,1,2011-03-28 11:34:00,2.95,17841.0,United Kingdom,2.95
574287,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-11-03 15:09:00,1.69,14723.0,United Kingdom,3.38
550805,22355,CHARLOTTE BAG SUKI DESIGN,30,2011-04-20 15:38:00,0.85,13162.0,United Kingdom,25.5
554808,21164,HOME SWEET HOME METAL SIGN ,1,2011-05-26 13:01:00,2.95,17059.0,United Kingdom,2.95
564061,22575,METAL MERRY CHRISTMAS WREATH,4,2011-08-22 14:38:00,1.95,14505.0,United Kingdom,7.8
567656,22812,PACK 3 BOXES CHRISTMAS PANNETONE,5,2011-09-21 14:40:00,4.13,14096.0,United Kingdom,20.65
578264,22983,CARD BILLBOARD FONT,12,2011-11-23 13:27:00,0.42,12748.0,United Kingdom,5.04
569491,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-10-04 13:25:00,4.15,14056.0,United Kingdom,8.3
578954,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,3,2011-11-27 15:02:00,0.85,15054.0,United Kingdom,2.55
555567,23298,SPOTTY BUNTING,6,2011-06-05 15:25:00,4.95,17050.0,United Kingdom,29.700000000000003
560445,23299,FOOD COVER WITH BEADS SET 2 ,100,2011-07-19 09:08:00,3.39,14156.0,EIRE,339.0
576809,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-16 14:20:00,2.95,14851.0,United Kingdom,35.400000000000006
570488,21914,BLUE HARMONICA IN BOX ,5,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,12.3
572241,22867,HAND WARMER BIRD DESIGN,12,2011-10-21 15:20:00,2.1,12712.0,Germany,25.200000000000003
562377,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,2011-08-04 15:04:00,0.55,14535.0,United Kingdom,1.6500000000000001
573106,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-10-27 15:05:00,1.65,12626.0,Germany,19.799999999999997
539196,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",12,2010-12-16 12:09:00,2.55,18055.0,United Kingdom,30.599999999999998
572771,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-10-26 10:24:00,3.75,16173.0,United Kingdom,15.0
574663,22780,LIGHT GARLAND BUTTERFILES PINK,3,2011-11-06 12:04:00,4.25,13527.0,United Kingdom,12.75
561054,23317,BLUE REFECTORY CLOCK ,2,2011-07-24 13:13:00,9.95,18229.0,United Kingdom,19.9
555508,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-06-03 16:45:00,2.1,16880.0,United Kingdom,4.2
563382,21621,VINTAGE UNION JACK BUNTING,2,2011-08-16 10:50:00,8.5,18221.0,United Kingdom,17.0
555260,23284,DOORMAT KEEP CALM AND COME IN,1,2011-06-01 15:34:00,7.95,13263.0,United Kingdom,7.95
569573,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-10-05 10:11:00,6.75,17511.0,United Kingdom,81.0
568060,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-09-23 13:11:00,1.25,14546.0,United Kingdom,7.5
577174,21935,SUKI  SHOULDER BAG,1,2011-11-18 10:58:00,1.65,17841.0,United Kingdom,1.65
549185,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-04-07 09:35:00,4.15,18272.0,United Kingdom,16.6
569207,22379,RECYCLING BAG RETROSPOT ,3,2011-10-02 11:04:00,2.1,17811.0,United Kingdom,6.300000000000001
552654,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-05-10 14:20:00,4.25,15756.0,United Kingdom,4.25
557314,20676,RED RETROSPOT BOWL,8,2011-06-19 15:59:00,1.25,12541.0,Spain,10.0
554996,22470,HEART OF WICKER LARGE,10,2011-05-29 14:28:00,2.95,16407.0,United Kingdom,29.5
566289,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-11 15:20:00,3.75,15601.0,United Kingdom,15.0
566042,21930,JUMBO STORAGE BAG SKULLS,5,2011-09-08 13:53:00,2.08,17811.0,United Kingdom,10.4
579098,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-28 11:18:00,2.95,14606.0,United Kingdom,2.95
578011,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-11-22 12:52:00,0.42,15150.0,United Kingdom,10.08
580396,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-12-04 11:00:00,3.95,13838.0,United Kingdom,3.95
559357,22670,FRENCH WC SIGN BLUE METAL,2,2011-07-07 18:56:00,1.25,17107.0,United Kingdom,2.5
555114,23102,SILVER HEARTS TABLE DECORATION,12,2011-05-31 14:55:00,0.83,13571.0,United Kingdom,9.959999999999999
565218,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-09-01 17:45:00,2.89,12739.0,United Arab Emirates,34.68
545428,22846,BREAD BIN DINER STYLE RED ,2,2011-03-02 14:43:00,16.95,14239.0,United Kingdom,33.9
579634,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-11-30 12:18:00,0.55,12598.0,France,13.200000000000001
541570,22974,CHILDRENS DOLLY GIRL MUG,48,2011-01-19 12:34:00,1.45,14646.0,Netherlands,69.6
573019,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-10-27 12:33:00,4.15,15145.0,United Kingdom,16.6
560451,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,2011-07-19 09:50:00,0.83,14911.0,EIRE,9.959999999999999
567462,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-09-20 12:35:00,2.1,14446.0,United Kingdom,2.1
573340,23209,LUNCH BAG VINTAGE DOILY ,4,2011-10-30 11:55:00,1.65,14159.0,United Kingdom,6.6
576924,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-11-17 10:53:00,3.25,17419.0,United Kingdom,19.5
536863,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-03 11:19:00,2.1,17967.0,United Kingdom,2.1
566235,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-09-11 11:17:00,2.95,15636.0,United Kingdom,35.400000000000006
545325,48187,DOORMAT NEW ENGLAND,10,2011-03-01 15:01:00,6.75,16525.0,United Kingdom,67.5
577403,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-11-20 10:15:00,0.29,13988.0,United Kingdom,6.959999999999999
C555639,22766,PHOTO FRAME CORNICE,-1,2011-06-06 12:58:00,2.95,13458.0,United Kingdom,-2.95
575982,23184,BULL DOG BOTTLE OPENER,1,2011-11-13 13:42:00,4.95,13798.0,United Kingdom,4.95
565725,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-09-06 11:55:00,0.39,13949.0,United Kingdom,4.68
555642,21260,FIRST AID TIN,6,2011-06-06 13:18:00,3.25,18248.0,United Kingdom,19.5
571064,22563,HAPPY STENCIL CRAFT,1,2011-10-13 14:48:00,1.25,17181.0,United Kingdom,1.25
570102,22079,RIBBON REEL HEARTS DESIGN ,10,2011-10-07 12:17:00,1.65,16455.0,United Kingdom,16.5
562217,22080,RIBBON REEL POLKADOTS ,10,2011-08-03 14:06:00,1.65,17659.0,United Kingdom,16.5
560368,23165,LARGE CERAMIC TOP STORAGE JAR,1,2011-07-18 12:25:00,1.65,17841.0,United Kingdom,1.65
579516,21981,PACK OF 12 WOODLAND TISSUES ,1,2011-11-29 17:52:00,0.39,17841.0,United Kingdom,0.39
574863,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-11-07 12:29:00,1.45,15719.0,United Kingdom,1.45
556181,21901,"KEY FOB , BACK DOOR ",48,2011-06-09 11:32:00,0.65,15407.0,United Kingdom,31.200000000000003
567077,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-09-16 12:34:00,4.15,18122.0,United Kingdom,4.15
574059,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-11-02 14:13:00,3.75,14646.0,Netherlands,3.75
564556,22511,RETROSPOT BABUSHKA DOORSTOP,1,2011-08-25 19:48:00,3.75,12748.0,United Kingdom,3.75
579171,23505,PLAYING CARDS I LOVE LONDON ,2,2011-11-28 14:30:00,1.25,13030.0,United Kingdom,2.5
575687,22587,FELTCRAFT HAIRBAND RED AND BLUE,36,2011-11-10 16:03:00,0.85,16126.0,United Kingdom,30.599999999999998
570246,78124,MAGAZINE RACK GEBRA ASSORTED ,2,2011-10-09 16:22:00,1.25,16921.0,United Kingdom,2.5
564552,21218,RED SPOTTY BISCUIT TIN,6,2011-08-25 17:22:00,3.75,16670.0,United Kingdom,22.5
569469,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-10-04 12:22:00,1.65,16360.0,United Kingdom,3.3
557950,84709B,PINK OVAL JEWELLED MIRROR,2,2011-06-23 17:35:00,5.95,17848.0,United Kingdom,11.9
555368,21469,POLKA DOT RAFFIA FOOD COVER,6,2011-06-02 14:30:00,3.75,13437.0,United Kingdom,22.5
578948,23109,PACK OF SIX LED TEA LIGHTS,6,2011-11-27 14:25:00,2.89,17411.0,United Kingdom,17.34
579555,21754,HOME BUILDING BLOCK WORD,1,2011-11-30 11:08:00,6.25,16241.0,United Kingdom,6.25
568170,21915,RED  HARMONICA IN BOX ,12,2011-09-25 13:08:00,1.25,16931.0,United Kingdom,15.0
548780,21495,SKULLS AND CROSSBONES WRAP,25,2011-04-04 12:37:00,0.42,13294.0,United Kingdom,10.5
554635,22088,PAPER BUNTING COLOURED LACE,6,2011-05-25 11:45:00,2.95,13069.0,United Kingdom,17.700000000000003
566428,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-09-12 14:24:00,2.95,15932.0,United Kingdom,17.700000000000003
574899,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-07 15:10:00,0.55,14426.0,United Kingdom,13.200000000000001
570593,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-10-11 11:38:00,0.29,18180.0,United Kingdom,13.919999999999998
553860,21336,GOLD WASHBAG,1,2011-05-19 13:57:00,2.95,17841.0,United Kingdom,2.95
549720,21714,CITRONELLA CANDLE GARDEN POT,5,2011-04-11 15:25:00,1.25,14606.0,United Kingdom,6.25
574340,20961,STRAWBERRY BATH SPONGE ,3,2011-11-04 10:08:00,1.25,17377.0,United Kingdom,3.75
558620,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2011-06-30 16:39:00,4.25,15584.0,United Kingdom,4.25
568992,85049E,SCANDINAVIAN REDS RIBBONS,6,2011-09-29 16:48:00,1.25,17218.0,United Kingdom,7.5
573300,85099F,JUMBO BAG STRAWBERRY,1,2011-10-28 16:10:00,2.08,16049.0,United Kingdom,2.08
